payment_id,payment_date,value_date,debtor_account_id,creditor_account_id,payment_type,amount,currency,exchange_rate,creditor_bank,creditor_account_number,creditor_name,payment_reference,payment_status,settlement_date,settlement_lag_days,fee_amount,fee_type
c2506b19-d113-4c93-9c35-918ac815de36,2019-10-03,2019-10-03,b84038fb-ab05-45ae-bf42-0b064b9a7fb2,491eed32-e46e-4b4d-a27e-8a842507e5c0,Internal,16405.65,ZAR,1.0,Prime Capital Bank,1021374018,PCB Customer,PAY187746019,Settled,2019-10-03,0,50.0,Fixed
0a37eb1f-4281-409f-852b-91c5ef125c49,2022-01-03,2022-01-05,39e39d95-07c0-4417-81b8-34e0b269178b,15ea78eb-f4e5-4950-a942-fb354a54cfbc,EFT,4105.28,ZAR,1.0,Prime Capital Bank,3945776692,PCB Customer,PAY983461130,Settled,2022-01-05,2,50.0,Fixed
ad48cc84-ed32-4cef-86a4-6ef2665c3e3d,2024-04-25,2024-04-25,386b4e13-e2a6-4f59-9168-3aeba46bb133,fbfad17c-6e00-4b82-baa3-ee69a5fce256,Internal,412882.29,ZAR,1.0,Prime Capital Bank,4185499327,PCB Customer,PAY531970205,Settled,2024-04-25,0,0.0,None
6138cc8a-837f-4416-b817-ca4ca0bde4c0,2015-08-16,2015-08-18,7f12d0cd-3f47-4963-bb3f-c1bec1665993,EXTERNAL,EFT,117837.59,ZAR,1.0,Discovery Bank,5897486055,Frederick Jones,PAY487985751,Settled,2015-08-18,2,404.4,Percentage
da686d80-6022-4178-8607-180ee115eca3,2018-10-17,2018-10-19,4ebc30ac-2a3c-408b-b2af-e38f60749d76,7867629d-04e0-4401-8c0b-ad6a57d69ac8,EFT,41691.13,EUR,20.5993,Prime Capital Bank,1708277937,PCB Customer,PAY708101616,Settled,2018-10-19,2,61.33,Percentage
e9316149-273a-4593-a86d-82552b3508f7,2021-05-15,2021-05-16,cf445261-b317-496f-b7ed-c0f6fdb74830,878a8e8b-8428-4519-a4c2-64f889de0536,EFT,172431.26,ZAR,1.0,Prime Capital Bank,8831074656,PCB Customer,PAY304692575,Settled,2021-05-16,1,694.46,Percentage
55eaebaa-ace9-4923-9f32-65e4fa3a9fb0,2018-08-12,2018-08-13,74030f55-1393-4735-907e-5847ae9fd180,EXTERNAL,EFT,176082.05,ZAR,1.0,FNB,8563063622,Miss Hilary Davies,PAY866500118,Settled,2018-08-13,1,25.0,Fixed
d6520721-6aed-44c8-8ffe-2546119a72c2,2017-04-24,2017-04-26,03ac280c-2885-425c-810f-34640340c550,f034ef62-c5f5-4ecc-8ce2-8d603feedfb8,EFT,154401.38,ZAR,1.0,Prime Capital Bank,9886937257,PCB Customer,PAY943463472,Settled,2017-04-26,2,398.34,Percentage
defafbf7-d7e8-4681-9179-7318a0ceabc6,2018-11-10,2018-11-11,69ed581f-8460-4fb0-867b-1205d9304df4,EXTERNAL,EFT,77603.3,ZAR,1.0,Nedbank,1916317179,Baba SimphiweyiNkosi Kheswa,PAY295334050,Failed,2018-11-11,1,362.36,Percentage
4a21aa4a-861e-4ed7-96df-8b7631464a81,2020-03-24,2020-03-24,bc428984-6bef-46c3-8258-2670cab0f4d4,cdaec3c8-a553-4168-8956-d80c9a9098b4,Debit Order,76122.76,ZAR,1.0,Prime Capital Bank,7018648122,PCB Customer,PAY424761225,Failed,2020-03-24,0,50.0,Fixed
d833c3a9-5624-4489-b32e-96ed2d9de93a,2022-01-05,2022-01-06,526cd0f9-8455-4ce4-a30e-3b6875f0038d,dd9decd1-caf1-447c-9928-6851d0aa1ed0,EFT,53736.2,USD,19.1219,Prime Capital Bank,6013914695,PCB Customer,PAY841386975,Settled,2022-01-06,1,0.0,None
11ab3fd0-dcd3-4be4-8cb8-a026f4b2f74e,2015-06-18,2015-06-18,33c3f765-9bf6-4cb5-a33c-f5f057363e74,301f1fbb-a0d7-445e-bef4-fd3b9f2c3335,Internal,230792.58,ZAR,1.0,Prime Capital Bank,3053300647,PCB Customer,PAY174889250,Settled,2015-06-18,0,50.0,Fixed
e5444358-58cc-4823-8870-69e8895cbe69,2024-02-23,2024-02-24,5aeea584-3c89-4dbf-bdc2-248b24dc0c23,EXTERNAL,EFT,20063.35,ZAR,1.0,FNB,9257286115,Shane Murray,PAY554877594,Settled,2024-02-24,1,0.0,None
11ae2b4d-f625-458c-89f5-30ada430710f,2024-02-10,2024-02-11,c946c940-f01d-4a8f-8c62-b41006a46729,EXTERNAL,EFT,131683.21,ZAR,1.0,Nedbank,5697323401,Zenzele Mcoyi,PAY153211640,Settled,2024-02-11,1,8.5,Fixed
1346f35f-d340-4d7e-a3dc-29b48d986851,2024-03-25,2024-03-25,1adfd91e-e790-4bcf-af25-2f1f979fe1fb,3e52fdd0-3168-4631-96c9-2caa2f15d908,RTGS,3710075.71,ZAR,1.0,Prime Capital Bank,7769202217,PCB Customer,PAY957017648,Settled,2024-03-25,0,6590.48,Percentage
92f50ede-44d4-48bc-9097-4ac304d94a88,2020-08-24,2020-08-25,8efbbded-b2ea-4020-91fc-88f9aff5a726,EXTERNAL,EFT,8045.27,ZAR,1.0,FNB,1274120201,Miss Bhekisisa Sishiya,PAY476640321,Settled,2020-08-25,1,100.0,Fixed
f95b1bc8-75c1-47dd-9725-ead30118692c,2020-06-23,2020-06-25,12d8ff1f-79ae-4b16-a775-fb9cca9347c6,EXTERNAL,EFT,184239.69,ZAR,1.0,Standard Bank,3345606000,Ms Joan Thompson,PAY494443102,Settled,2020-06-25,2,553.88,Percentage
06b992ed-61c5-49e0-b01e-9886b00f7b22,2023-03-11,2023-03-13,aa3b9966-e8ee-478e-b980-35a72f46365e,5656c271-b7f6-47be-a823-9b30ba17ca69,Debit Order,145642.33,ZAR,1.0,Prime Capital Bank,5725712173,PCB Customer,PAY403450623,Settled,2023-03-13,2,25.0,Fixed
d980438a-5b59-4f5d-8719-ff4290331b98,2017-05-24,2017-05-27,e3a56fa6-1a41-40b0-94ec-2890340e6697,EXTERNAL,SWIFT,4771625.07,ZAR,1.0,Discovery Bank,9840253510,Andrea Byrne,PAY585986018,Settled,2017-05-27,3,12486.18,Percentage
3fe2a015-feff-43a0-9c12-679fe246487b,2018-03-04,2018-03-04,017bbc38-fe96-4fe3-beca-ddeaddd9e84b,da17d375-b106-4983-8ca6-0760af41bedf,RTGS,8496027.53,ZAR,1.0,Prime Capital Bank,1418527097,PCB Customer,PAY871492398,Settled,2018-03-04,0,0.0,None
1336643f-ed92-4ed5-bcc1-f195b160e90f,2016-12-07,2016-12-08,171083ad-f623-44cb-99da-bb50f3df3c0c,EXTERNAL,EFT,77379.69,ZAR,1.0,TymeBank,3855296605,Langalibalele Langa,PAY583522894,Settled,2016-12-08,1,25.0,Fixed
c647c313-96a3-48b1-bfc3-b6dfa1fe0954,2020-01-26,2020-01-28,610f1d22-f0ec-4784-a40a-fe69fd76e5ca,2cf97d3a-8a1b-4ea3-839a-ea3caac7e79f,Debit Order,33424.48,ZAR,1.0,Prime Capital Bank,1922430745,PCB Customer,PAY877569650,Returned,2020-01-28,2,135.23,Percentage
39af3560-7444-4a41-8518-96c542b79a18,2015-10-13,2015-10-15,455e0b09-8028-4b87-ba72-7e983ea95547,cc4d93f2-8c8d-4f30-805f-e2f4081a6155,Debit Order,181033.87,ZAR,1.0,Prime Capital Bank,9136343175,PCB Customer,PAY210373544,Settled,2015-10-15,2,265.71,Percentage
c00a59c3-af63-4695-8e64-49c7a823f180,2021-04-04,2021-04-04,57f1672c-b75e-41f5-ab72-98489cdce630,b1ed7a83-1ba6-4a76-912e-28e2d00159aa,Internal,269038.53,ZAR,1.0,Prime Capital Bank,9786249435,PCB Customer,PAY739859817,Settled,2021-04-04,0,15.0,Fixed
be6d1d5b-0428-468e-882b-5e6f4d06b352,2019-12-21,2019-12-23,42a9b322-5b52-4704-9768-4af95a845da8,d0ae8a4d-0de1-43bb-8147-cfe82c9e4a9a,Debit Order,160005.07,ZAR,1.0,Prime Capital Bank,3587838782,PCB Customer,PAY501179679,Pending,2019-12-23,2,0.0,None
9694e473-682a-444e-8e0d-f1c980bd3d86,2016-10-02,2016-10-03,5e6c2fec-761b-4a91-b545-f261ca3a9933,0f92f18e-8867-4089-a61b-fd7d13457680,Debit Order,76736.84,ZAR,1.0,Prime Capital Bank,9081873937,PCB Customer,PAY583677890,Settled,2016-10-03,1,8.5,Fixed
10910515-d52b-433b-bb9b-825381095345,2016-04-11,2016-04-12,6de98d9a-790a-41f8-a651-4a604d5a28a6,EXTERNAL,EFT,137367.0,ZAR,1.0,FNB,1984343668,Kieran Ford,PAY406178125,Settled,2016-04-12,1,25.0,Fixed
edd70da9-11b4-41cd-8865-18f6f0c94cc2,2021-01-04,2021-01-05,fd6e98fd-f49b-4d2a-a573-7915f5cf9c3a,eb97036f-6a6f-4120-a2eb-224c81d759fa,EFT,41379.73,GBP,22.2866,Prime Capital Bank,4870531044,PCB Customer,PAY303778155,Settled,2021-01-05,1,169.12,Percentage
81fbe3cf-fc86-454f-ba53-9f085e909772,2021-07-17,2021-07-17,0ad088f4-6826-4835-bf78-d2efdc7cda99,01de3c60-2e63-48a4-86fc-9e6de54ab103,Debit Order,20014.71,ZAR,1.0,Prime Capital Bank,3534211575,PCB Customer,PAY626739397,Returned,2021-07-17,0,0.0,None
d67a6477-9153-40f1-92d5-75ce9cf99444,2021-05-13,2021-05-13,316bf90c-9610-4a00-a145-35be50706245,ea7b799a-acac-4d9e-a535-459a215bcf32,RTGS,4783909.01,ZAR,1.0,Prime Capital Bank,8730581264,PCB Customer,PAY708927126,Settled,2021-05-13,0,13435.27,Percentage
448bda62-7e4f-43e2-a94a-627b3c5d04ce,2020-04-18,2020-04-18,2d1a95ad-70c8-4da0-9425-cbcf269d5d92,EXTERNAL,EFT,138670.01,ZAR,1.0,Standard Bank,4456904946,Sandile Magononde,PAY748281684,Settled,2020-04-18,0,8.5,Fixed
63a3f252-ea07-4ef7-b1bd-a3ebcee899fd,2023-03-09,2023-03-09,52285b09-d17e-485f-9900-f7c63a08ff38,e81083a2-3207-463c-9f68-c68049d5a301,Payroll,15942.09,ZAR,1.0,Prime Capital Bank,8594420165,PCB Customer,PAY610989741,Settled,2023-03-09,0,28.55,Percentage
744549ea-c96c-464a-b7d9-9b4ec8005971,2024-12-05,2024-12-05,4a3341a3-cdb6-4992-a3f3-e6168018cebc,3debbc44-e561-493e-81ec-1d278ef2491b,Internal,141841.83,ZAR,1.0,Prime Capital Bank,4743010526,PCB Customer,PAY423167191,Settled,2024-12-05,0,100.0,Fixed
ddefdcbf-8e6c-4791-a5dc-7b37a726a38d,2017-01-23,2017-01-25,a2813cd1-0266-4141-adf7-6bf5bbd76db6,c579fb3c-851f-45d9-b09b-fe3d581f1b63,EFT,132130.0,ZAR,1.0,Prime Capital Bank,6012219491,PCB Customer,PAY941528170,Settled,2017-01-25,2,0.0,None
f87b3416-b959-4a1e-a254-a6cc62540624,2019-08-22,2019-08-22,02c25d6d-c674-4198-a6f1-aa4e7c3148d1,6b40f092-7836-4234-a12d-55160bb156d5,Internal,287524.88,ZAR,1.0,Prime Capital Bank,8065462614,PCB Customer,PAY494804803,Settled,2019-08-22,0,799.13,Percentage
5e07fa38-66cf-425b-a2e0-3d55d21ccfb4,2019-01-08,2019-01-10,0b08ebe1-41d3-4393-9457-3b1f6a408545,b84038fb-ab05-45ae-bf42-0b064b9a7fb2,Debit Order,183125.18,ZAR,1.0,Prime Capital Bank,6252977800,PCB Customer,PAY809067490,Settled,2019-01-10,2,194.74,Percentage
19a5544b-f20e-40eb-bc61-3d909f88bd88,2019-01-31,2019-01-31,7f7e887e-9d2a-474e-8a15-668d5671f0e0,EXTERNAL,EFT,86890.1,ZAR,1.0,FNB,3906984295,Dylan Wright,PAY941979274,Settled,2019-01-31,0,100.0,Fixed
357e3db4-ff5b-4c36-8b90-e128fd45b552,2017-07-11,2017-07-11,964bfc4b-1a99-4b2e-8fa6-a3993ae21d22,cf90987a-b020-4699-bba1-7fed6d270a69,Internal,337116.79,ZAR,1.0,Prime Capital Bank,5388288110,PCB Customer,PAY207989210,Settled,2017-07-11,0,0.0,None
64a2777c-cf5d-4c45-9680-7fa430d88b2d,2016-01-04,2016-01-05,86c94b57-14ba-4bdb-96f0-1848f1ff071d,EXTERNAL,EFT,179183.6,ZAR,1.0,Absa,2921509860,Geoffrey Atkinson,PAY106614907,Settled,2016-01-05,1,15.0,Fixed
01d17578-d0e7-4807-9d56-558b9f6ff6c8,2018-10-24,2018-10-25,eb97036f-6a6f-4120-a2eb-224c81d759fa,EXTERNAL,EFT,136563.0,ZAR,1.0,Discovery Bank,6673695545,Thuthukile Mdaka-Mtuswa,PAY813569414,Settled,2018-10-25,1,25.0,Fixed
8eb900e1-5abe-4fa8-80ed-7640004f3c3d,2018-11-13,2018-11-13,78a218ef-f8f6-496f-903b-dfa91c2ba2f4,8ffebd8f-bd1a-4b21-a6de-d6f7951a172a,EFT,163785.54,ZAR,1.0,Prime Capital Bank,2549243415,PCB Customer,PAY853640698,Settled,2018-11-13,0,198.13,Percentage
aec4c38f-6e2a-4182-ac0f-ae0f17e56a82,2018-06-06,2018-06-07,8e01ef9c-7f7a-44e9-8702-4a9a7f78653a,a3875360-baab-4ef9-bd90-c7cc3080df8e,EFT,127842.77,ZAR,1.0,Prime Capital Bank,1893428333,PCB Customer,PAY360168057,Settled,2018-06-07,1,0.0,None
7ad82e4e-5778-4abc-b4e4-4e1dce56465d,2024-03-19,2024-03-20,10deeddf-bfe5-4913-ad0f-078933bd1db7,4b70241d-877c-4e02-abf9-17766afacd25,Debit Order,112826.77,ZAR,1.0,Prime Capital Bank,4724448033,PCB Customer,PAY851661153,Settled,2024-03-20,1,329.9,Percentage
0b534620-e713-49e2-9ff6-a3e75cf19096,2022-03-12,2022-03-13,25be136d-ef89-44e9-8e8e-f2c5327c5142,6ebddbe1-72a5-4b7e-9718-8a79b49ec5b8,SWIFT,1622796.62,ZAR,1.0,Prime Capital Bank,7194480893,PCB Customer,PAY921224723,Settled,2022-03-13,1,0.0,None
7d2c9143-fd78-4c16-9fd9-6860b683b186,2018-01-11,2018-01-11,c34ed0ba-35f6-4206-8604-5b06fa884818,9256097f-e79d-44ea-bb2a-3a9ca9521a1a,RTGS,1762493.44,GBP,23.9673,Prime Capital Bank,4388668343,PCB Customer,PAY691377479,Settled,2018-01-11,0,0.0,None
552b01e6-0a54-4e37-b45a-a84f81aa57ac,2016-04-04,2016-04-05,f6e524bc-dcae-4bc1-8276-b3a0b8420971,EXTERNAL,EFT,175410.36,ZAR,1.0,Investec,4836812200,Dr Joshua Armstrong,PAY180832701,Pending,2016-04-05,1,15.0,Fixed
7965c4a4-0100-402d-a0e6-95f1d4faeee5,2019-11-13,2019-11-13,fabb7d5a-e73b-41cb-9972-32338991ec19,586118d3-d28d-4d82-88b3-68df1e584593,RTGS,7246536.83,ZAR,1.0,Prime Capital Bank,8115657734,PCB Customer,PAY687269571,Settled,2019-11-13,0,21760.18,Percentage
3859fdf3-4c23-4e16-b908-dd6929c8bb19,2015-11-15,2015-11-16,5b7fa248-a749-4cba-bfd9-f247ec011b1f,333c3d0c-886f-4060-94d2-b538a4ddc37c,Debit Order,155053.64,ZAR,1.0,Prime Capital Bank,6714376755,PCB Customer,PAY313418994,Settled,2015-11-16,1,25.0,Fixed
f8e33d76-fb0e-4273-93b0-7e816ae3eb92,2016-07-24,2016-07-24,5db10826-198a-4043-aa61-6b80d4f95ba7,c20e3e17-658f-42db-8bed-0130fef2c901,RTGS,3584544.07,ZAR,1.0,Prime Capital Bank,5223861639,PCB Customer,PAY185245699,Settled,2016-07-24,0,25.0,Fixed
4b551e10-317c-4ff7-800f-37785e12a20b,2015-09-12,2015-09-12,2ab576fa-5208-4ec2-862b-d9e038de7042,96704af9-a65d-4adc-8ecc-8c63123cd16a,RTGS,2308484.75,ZAR,1.0,Prime Capital Bank,4590487682,PCB Customer,PAY926260876,Settled,2015-09-12,0,0.0,None
22d6d44e-325b-48b9-b87e-dfbb102a90a0,2022-06-03,2022-06-04,d90bfdcb-09fd-42c5-ba89-04f25751cdbc,EXTERNAL,EFT,12604.75,ZAR,1.0,Discovery Bank,7487300469,Siyabonga Mpila-Manyoni,PAY638172508,Settled,2022-06-04,1,25.06,Percentage
e69fe8e0-a814-4309-ae79-e74e3aca4740,2024-01-03,2024-01-04,94b4e936-c3d5-42b0-b01a-24c62ac3a698,230e2883-6699-4471-8dd0-82d9e3fa2559,EFT,43186.76,ZAR,1.0,Prime Capital Bank,5767736615,PCB Customer,PAY596450154,Settled,2024-01-04,1,86.52,Percentage
0dcf8206-5e39-45d4-a5cc-ffc0b0ab2835,2021-06-18,2021-06-19,f8a4dc98-7a81-47c8-aaf2-082ae5b61c61,EXTERNAL,EFT,187493.86,ZAR,1.0,TymeBank,6328029691,Bhekani Mthethwa,PAY705679442,Settled,2021-06-19,1,351.12,Percentage
87cd6226-b32f-48d7-8d60-2c864a6dd6d7,2019-04-10,2019-04-10,11de4af9-0521-4329-b199-929ba7e59411,60d5ca92-f3b4-450a-af76-aaef28bca857,Internal,171211.57,ZAR,1.0,Prime Capital Bank,4738813260,PCB Customer,PAY344736662,Settled,2019-04-10,0,272.95,Percentage
7671c860-73bb-47aa-9b52-5d95474214e0,2015-09-24,2015-09-26,491eed32-e46e-4b4d-a27e-8a842507e5c0,c2920edc-dec9-4757-88c2-b79375ce9845,EFT,174328.94,ZAR,1.0,Prime Capital Bank,6274454005,PCB Customer,PAY970689603,Settled,2015-09-26,2,299.22,Percentage
c84d4613-a79a-4e60-95d2-3c8346a9360e,2017-02-15,2017-02-15,9d8796cd-dbf4-4891-843b-d18e65b33b9a,859e3cbc-9726-48e0-9be0-f893fdc0e59f,Internal,29514.9,ZAR,1.0,Prime Capital Bank,9439882247,PCB Customer,PAY722714937,Settled,2017-02-15,0,0.0,None
70f1499c-a3e3-4ec5-aecb-80c3a7353762,2017-05-24,2017-05-24,27dc32dc-e4c5-400d-b399-7bda8bb01d4e,EXTERNAL,EFT,178243.74,ZAR,1.0,FNB,7915153102,Nothando Bhengu,PAY538642822,Settled,2017-05-24,0,0.0,None
6be84c36-9dc9-4f49-a830-574ba1662b24,2016-01-05,2016-01-08,d42cc431-8fa5-4013-b66d-aff7c96049c4,9acc82b7-4871-43d0-8b57-55fbe0e43b91,SWIFT,3002756.67,ZAR,1.0,Prime Capital Bank,9010132587,PCB Customer,PAY641657229,Settled,2016-01-08,3,6806.3,Percentage
e2ad4fd7-a368-4437-a4b9-0ee65fd53117,2016-07-01,2016-07-03,2d9ced99-c8f5-46f6-9f34-dc181c4b5eed,25c73836-cca0-4494-b417-b0606da94f03,SWIFT,3664293.3,ZAR,1.0,Prime Capital Bank,4578515141,PCB Customer,PAY939989533,Settled,2016-07-03,2,8.5,Fixed
117590c8-0bd8-48b1-88e5-7e6a9d485ce0,2019-07-07,2019-07-07,ea7b799a-acac-4d9e-a535-459a215bcf32,1265aba8-60ec-473f-b990-614ee3f2d447,Debit Order,39890.54,ZAR,1.0,Prime Capital Bank,8073059651,PCB Customer,PAY609015551,Settled,2019-07-07,0,45.77,Percentage
2e76cc7d-3b0c-4cbc-90dc-c7efad46f279,2018-11-14,2018-11-16,997d4533-20ea-4718-aacf-97d0a3287dc8,dedc60eb-8a9e-459e-a9da-8fedd0db9fe9,Debit Order,182090.42,ZAR,1.0,Prime Capital Bank,9116506114,PCB Customer,PAY476968049,Failed,2018-11-16,2,769.48,Percentage
4c6d5c20-2466-4fd3-b57c-6b555c2cc1b9,2015-05-29,2015-05-29,d7025daa-6f21-46b6-a15f-cf651e8ea23e,EXTERNAL,EFT,150848.8,ZAR,1.0,Discovery Bank,3408397277,Mama Khanyisile Mchunu,PAY688284892,Settled,2015-05-29,0,0.0,None
6966ace5-3b5e-4145-813a-96a457ac21ac,2018-06-28,2018-06-29,cb8541a4-2e55-4b9c-a758-280b726b8c92,EXTERNAL,EFT,91695.45,USD,17.9208,Discovery Bank,2924753446,Dale Taylor,PAY751914013,Settled,2018-06-29,1,332.41,Percentage
77aa7555-6819-4049-a27c-9887d4bd8aec,2016-02-01,2016-02-02,0a49372a-29d5-4ed0-9f91-51a7e9d28aaa,ab186317-e559-4542-bca0-e82b54f09258,EFT,192058.89,ZAR,1.0,Prime Capital Bank,8897460042,PCB Customer,PAY245946887,Settled,2016-02-02,1,0.0,None
0c7bf76e-9919-44a4-8372-28af790b396b,2020-12-26,2020-12-26,aaf1a4bc-9695-46b1-9820-63a2c49cfbff,ee052a66-b4aa-49db-85df-8b8b30ebc314,Payroll,43085.82,ZAR,1.0,Prime Capital Bank,9607474241,PCB Customer,PAY809635122,Pending,2020-12-26,0,53.21,Percentage
758ebd9f-af11-4f90-92cf-7872b495156d,2020-11-23,2020-11-23,b45ec370-5394-422e-b494-6ef0e37643c1,86af446f-6a2f-40d2-863b-0c9d540da22a,EFT,119963.18,ZAR,1.0,Prime Capital Bank,6194891235,PCB Customer,PAY741040285,Settled,2020-11-23,0,50.0,Fixed
03e07dc3-8a69-4b87-9a64-5708e912ec13,2024-10-25,2024-10-25,6f29cf29-b65b-47e6-b3ae-5300ab3cf264,61097e07-f0be-4f4c-955c-a08d7dbfaed8,Internal,166985.57,ZAR,1.0,Prime Capital Bank,7223260921,PCB Customer,PAY951068987,Settled,2024-10-25,0,0.0,None
5bfc221d-820e-481e-b738-789f9bd7d9ec,2024-08-19,2024-08-19,81bf3676-c08d-45b2-af30-f5da4166e75a,2392e259-b58c-4df8-9e4a-38574bf1665d,Internal,140713.06,ZAR,1.0,Prime Capital Bank,1790809078,PCB Customer,PAY485328151,Settled,2024-08-19,0,188.81,Percentage
c2609144-0868-46e9-a3ee-d1d9ced24f6e,2021-01-20,2021-01-20,b55ce53c-323b-4392-a9a9-9dee32a39888,e9cf8bfc-0152-438b-82d5-df22c7cecf63,Internal,470028.95,ZAR,1.0,Prime Capital Bank,6004544691,PCB Customer,PAY511772658,Settled,2021-01-20,0,100.0,Fixed
2994cf53-9e7a-46eb-827f-fd4ab15f01c9,2022-01-05,2022-01-07,78a218ef-f8f6-496f-903b-dfa91c2ba2f4,df3ccd5a-2655-4b8d-ba9d-5e75326a858b,EFT,143493.32,ZAR,1.0,Prime Capital Bank,6101861154,PCB Customer,PAY815992401,Settled,2022-01-07,2,0.0,None
fbf8efaa-ab53-49cc-990e-96ba06633c51,2019-07-29,2019-07-29,3127889b-2548-4e63-8e8c-193cfc6c6b98,36452da0-f702-47d0-981a-1888d12b4e58,Internal,170342.1,ZAR,1.0,Prime Capital Bank,9500625563,PCB Customer,PAY364307598,Settled,2019-07-29,0,8.5,Fixed
03340449-d60b-4f15-9e06-47d953157e73,2017-11-21,2017-11-22,b07c43c7-2098-4836-9aba-2481010adbdd,8ffebd8f-bd1a-4b21-a6de-d6f7951a172a,EFT,90132.43,ZAR,1.0,Prime Capital Bank,2549243415,PCB Customer,PAY529030936,Settled,2017-11-22,1,215.34,Percentage
c9e1d69d-47fb-4448-b311-7be618021f43,2018-03-06,2018-03-07,ee052a66-b4aa-49db-85df-8b8b30ebc314,EXTERNAL,EFT,48939.03,ZAR,1.0,Absa,2413793838,Lungile Mdlenevu,PAY984273773,Settled,2018-03-07,1,8.5,Fixed
03d661ab-3b42-4e0b-8eb4-b97e82dcfb56,2019-01-31,2019-02-02,9f0bf75a-3bf8-47ff-9a80-bec345638b4a,EXTERNAL,SWIFT,2242293.64,USD,18.082,TymeBank,3420081418,Jonathan Martin-Holland,PAY185727488,Settled,2019-02-02,2,0.0,None
fce5be9a-5a6d-453f-9435-72c2d8356046,2020-05-12,2020-05-12,047a404a-6a69-4314-baed-d9745eb81881,d18e1089-a842-43b7-969c-6d1d1f295c36,Payroll,72855.14,ZAR,1.0,Prime Capital Bank,5631937550,PCB Customer,PAY785298497,Settled,2020-05-12,0,240.3,Percentage
c789885e-1c1d-4237-827a-ddd73c91e538,2021-07-13,2021-07-13,844c86c7-c18f-4fec-8904-18943ec8952a,859e3cbc-9726-48e0-9be0-f893fdc0e59f,RTGS,1959330.95,ZAR,1.0,Prime Capital Bank,9439882247,PCB Customer,PAY608116786,Settled,2021-07-13,0,5902.02,Percentage
4ae03a41-2aa5-43a0-a687-378676417938,2021-05-17,2021-05-18,2143fcc5-c0dd-4d9a-91a9-c397c3668087,42105b99-c95c-4d0c-b1d1-5f00f07901d9,EFT,11140.49,ZAR,1.0,Prime Capital Bank,9606223896,PCB Customer,PAY161696068,Settled,2021-05-18,1,31.19,Percentage
51b04bf7-9e4f-464c-a137-278b3fc9c412,2024-01-12,2024-01-12,5645f1bd-c1bc-408a-82b9-6dd8df48a4ea,7faf07d7-47e1-4410-b6a9-5a6c4ec4caa4,Payroll,87165.51,ZAR,1.0,Prime Capital Bank,4655002781,PCB Customer,PAY598239204,Settled,2024-01-12,0,321.42,Percentage
32bb792a-a593-49c2-ab84-8f09e4a17636,2015-08-12,2015-08-12,9c7e2c81-a85b-4300-a99b-6edfbfd42cfe,EXTERNAL,EFT,130577.27,ZAR,1.0,Investec,8804102589,Bhekizizwe Mdlalose,PAY427747910,Settled,2015-08-12,0,534.39,Percentage
ffede5e1-6bf9-42ce-9dfc-e74e0f9b42e6,2022-03-03,2022-03-03,24c74360-9832-4d08-89dd-a00aaef9e898,3beaad72-957c-4804-aeb0-c2b5af985a9a,Internal,97350.32,ZAR,1.0,Prime Capital Bank,9476215612,PCB Customer,PAY691464695,Settled,2022-03-03,0,8.5,Fixed
3f548111-684b-4feb-a42e-24746b6f74cd,2018-02-20,2018-02-22,0481347e-8e73-47b4-9f81-edd7ca4383ed,66e1ae18-d186-46db-a2a7-87ba405cd79b,EFT,179287.71,ZAR,1.0,Prime Capital Bank,4219957041,PCB Customer,PAY531327058,Settled,2018-02-22,2,100.0,Fixed
75eca4d2-7eb6-41bf-8bb9-67bb99362851,2021-08-02,2021-08-03,f71fa2fb-2012-4d6c-985a-9c310b2f4505,34636d58-c70b-44c6-99b4-7382c4dfcc67,Debit Order,28686.91,ZAR,1.0,Prime Capital Bank,8848551745,PCB Customer,PAY321286140,Settled,2021-08-03,1,31.78,Percentage
05e3d3c1-22d5-4dd4-aa9d-e9e14941a8da,2024-03-07,2024-03-07,ca835f36-8814-405c-bb07-3420c94585a6,bd89197d-dcfe-408b-9b1f-77ab84abebef,Internal,386489.57,ZAR,1.0,Prime Capital Bank,6144198989,PCB Customer,PAY967033545,Settled,2024-03-07,0,25.0,Fixed
ec374d42-8d33-44a7-b24d-781857d08c07,2018-03-19,2018-03-19,374775ef-2580-4a26-b9a2-66731a35b15e,ccd79d3a-1fc3-4f49-b86c-a168b07a696d,Internal,497926.95,ZAR,1.0,Prime Capital Bank,7069064850,PCB Customer,PAY277705946,Settled,2018-03-19,0,0.0,None
41b9c35d-1714-4074-ad3d-d3b07b38f167,2016-10-08,2016-10-09,6a6b8624-1c6e-485c-a3d8-8c48adab1e97,EXTERNAL,EFT,155178.29,ZAR,1.0,FNB,5951873848,Christine Reid,PAY259101458,Settled,2016-10-09,1,730.89,Percentage
65a0d7e1-3b8c-48b9-8f6b-d9ad7a98a6bd,2022-06-06,2022-06-06,aeff89cd-3c53-4414-b22b-489c1649d441,a93da219-79bc-4f6d-b4fe-2f33ec7abb53,Internal,238731.45,ZAR,1.0,Prime Capital Bank,2814460577,PCB Customer,PAY300854118,Settled,2022-06-06,0,268.24,Percentage
17e0860c-36dc-4c0b-b3fd-f2d7d91b8e61,2016-10-23,2016-10-25,2d2c49ca-9e07-49c8-806d-d2e1541aaf65,EXTERNAL,EFT,193289.75,ZAR,1.0,Nedbank,3926984067,Londisizwe Nxele-Makhaza,PAY104755437,Settled,2016-10-25,2,0.0,None
