customer_id,customer_number,first_name,last_name,id_number,date_of_birth,gender,race,email,phone,mobile_phone,street_address,suburb,city,province,postal_code,employment_status,employer_name,job_title,annual_income,income_source,credit_score,customer_segment,onboarding_date,onboarding_channel,kyc_status,fica_status,is_active,churn_date,relationship_manager_id,nationality,country_of_birth,tax_number,vat_number,marketing_consent,digital_consent
987c9523-819c-4f0d-bd70-b63e7dc303d2,PCB3987809626,S'fiso,Nondlela,7301299637082,1973-01-29,M,Black,bradleyphillips@example.com,0684717465,0682140665,2 White Hills,Alberton,Ekurhuleni,Gauteng,0985,Self-Employed,Brown-Ali,"Surveyor, land/geomatics",224756,Salary,561,Mass Market,2017-03-04,Mobile,Verified,Compliant,True,,,South African,South Africa,2686352103,,True,False
f1223908-ced9-4191-98a2-7223e90fc330,PCB2112380464,Nothando,Manqele,9004173532081,1990-04-17,F,Black,wellsbrett@example.net,0611194707,0640064256,"Studio 5
Sharp Wall",Boksburg,Centurion,Gauteng,9415,Employed,Evans and Sons,"Therapist, music",542938,Salary,546,Mass Market,2024-10-31,Online,Verified,Compliant,True,,,South African,South Africa,9891010459,,False,True
d2367ea1-c1ad-4362-85ba-3f1645a7dde8,PCB6595603986,Mandlakhe,Gibbs,9303315992089,1993-03-31,M,Black,lnxele@example.com,0611585174,0843280634,"Studio 79Y
Victor Lane",Westville,Umhlanga,KwaZulu-Natal,6392,Student,,,94391,Social Grant,390,Mass Market,2020-11-17,Online,Verified,Compliant,True,,,South African,South Africa,8012785094,,True,False
30a09d30-c046-45de-bf2e-c137e0b6d6f9,PCB8058382074,Dominic,Clark,8006309857088,1980-06-30,M,Black,zinhlexhakaza@example.net,0788700505,0870613878,2374 Elizabeth Ithafa,Berea,Pietermaritzburg,KwaZulu-Natal,2441,Retired,,,721102,Pension,584,Affluent,2022-08-31,Branch,Verified,Compliant,True,,RM7369,South African,South Africa,5376842282,,True,True
b2a4b8cd-3ee1-4fd3-9f98-69927b359607,PCB3538508163,Alan,Scott,5612056069081,1956-12-05,M,Black,swilkinson@example.com,0631799313,0745651982,2891 Oxford Isitaladi,Alberton,Pretoria,Gauteng,5269,Employed,"Nontuli, Mthiyane and Mzomba",Pharmacologist,1040080,Investment,620,Affluent,2016-04-22,Mobile,Verified,Compliant,False,2016-09-01,RM6035,South African,South Africa,2440977557,,False,False
d486eb8b-f843-4536-b06d-5bd63a80662c,PCB3499610004,Michelle,Lukhele,0003233030080,2000-03-23,F,Black,denisemorris@example.net,0641962071,0600219467,967 Long Isitaladi,Summerstrand,Queenstown,Eastern Cape,2080,Employed,"Mpofana, Galu and Mchunu",Learning disability nurse,335403,Salary,573,Emerging Affluent,2019-06-11,Online,Verified,Compliant,True,,,South African,South Africa,5029064216,,True,False
d1421d5e-80ed-4b58-bc5c-345cee625e96,PCB8656135818,Noxolo,Nodanga,9709234095088,1997-09-23,F,Coloured,clarkpatrick@example.com,0726083318,0639588373,"Studio 3
Stone Court",Brackenfell,Stellenbosch,Western Cape,4529,Unemployed,,,69364,Investment,338,Mass Market,2024-03-23,Branch,Verified,Compliant,True,,,South African,South Africa,9209762858,,True,True
cb99875a-50db-48ce-b53a-ee02b61fd057,PCB6374643838,Josephine,Nkumane,6510212983084,1965-10-21,F,Black,sibongilembuyisa@example.net,0837010822,0607811379,7673 West Indlela,Seshego,Polokwane,Limpopo,9499,Employed,"Booth, Newton and Hodgson",Advice worker,169009,Salary,536,Mass Market,2017-07-28,Branch,Verified,Compliant,True,,,South African,South Africa,4345673352,,True,False
f1584ac8-e703-493b-b684-5079521cb443,PCB7807919405,Nonjabulo,McCarthy,9205163076081,1992-05-16,F,Black,dumisanitiba@example.net,0616239726,0722735435,4255 Grey Umgwaqo,Bendor,Mokopane,Limpopo,2085,Employed,"Ndondakusuka, Gamede and Biyela",Visual merchandiser,548933,Salary,561,Affluent,2016-06-09,Online,Verified,Compliant,True,,RM2204,South African,South Africa,7294421869,,True,True
081f8c64-539d-4d69-9af4-6afab4860f5c,PCB4672214312,Billy,Sigegede,0110139944084,2001-10-13,M,Black,rrichards@example.net,0626873977,0680633569,251 Stewart Crescent,Ermelo,Witbank,Mpumalanga,3644,Employed,"Taylor, Hill and Dawson",Tree surgeon,1277576,Pension,617,Affluent,2021-07-09,Online,Verified,Compliant,True,,RM3784,South African,South Africa,5316775329,,True,False
08e86fa6-91bc-46ac-a63a-ccbb741f22be,PCB5715870675,Nomcebo,Makhaye,9302153487087,1993-02-15,F,Black,kanderson@example.com,0783180632,0724310742,82 Wendy Heights,Westdene,Bethlehem,Free State,7525,Retired,,,98156,Social Grant,392,Mass Market,2015-01-02,Online,Verified,Compliant,True,,,South African,South Africa,4315006135,,True,True
1fecb188-f348-4185-a3b2-43db92f007c6,PCB5598615444,Mzamo,Mhlongo,5802128034080,1958-02-12,M,Black,fhanson@example.com,0865804649,0819319508,"Flat 19
Gerald Highway",Boksburg,Midrand,Gauteng,5964,Self-Employed,Nxumalo Group,Mechanical engineer,381728,Pension,473,Mass Market,2016-01-10,Branch,Verified,Compliant,True,,,Zimbabwean,Zimbabwe,6865083405,,False,True
9ec1fa1b-150e-4929-9302-27b04c992487,PCB6263212814,Kim,Parry,6907171677084,1969-07-17,F,Black,ndlandlasilondile@example.com,0724864015,0727788178,4361 Smith Umgwaqo,Bellville,Cape Town,Western Cape,8731,Employed,Mphephethwa-Mathonsi,Dispensing optician,105789,Pension,471,Mass Market,2021-05-29,Online,Verified,Compliant,True,,,South African,South Africa,4793015896,,False,True
bc8c5479-2c80-4d0c-a1c8-dff8c7e77791,PCB1330486187,Ndumiso,Taylor,9706303200086,1997-06-30,F,Black,amberkhan@example.org,0654127238,0840468275,9584 High Isitaladi,Berea,Durban,KwaZulu-Natal,6884,Employed,Stone-Warren,Commercial/residential surveyor,370595,Salary,540,Emerging Affluent,2022-11-24,Online,Verified,Compliant,True,,,South African,South Africa,8063812593,,True,True
cb29fca6-4779-47de-b4d8-d702da77cbe5,PCB7650622478,Emma,Taylor,9604293982086,1996-04-29,F,Black,bhekisisamasilela@example.net,0764924243,0785402547,672 Johnson Lane,Claremont,Somerset West,Western Cape,2726,Self-Employed,Allen-Watson,Control and instrumentation engineer,692064,Business,534,Emerging Affluent,2023-05-11,Branch,Verified,Compliant,True,,,South African,South Africa,4412168053,,False,False
2b9c33ca-c7d9-4624-8f8f-968961825448,PCB1792406808,Rita,Murphy,8801131036087,1988-01-13,F,Black,kimberley01@example.net,0810552578,0658410672,"Flat 8
Lloyd Meadow",La Lucia,Richards Bay,KwaZulu-Natal,7505,Employed,Parkinson Inc,"Scientist, biomedical",82704,Pension,367,Mass Market,2016-07-06,Branch,Expired,Compliant,True,,,South African,South Africa,7474272494,,True,True
802e7e56-190c-41fd-a9d0-3d2880dd2cc3,PCB7193796102,Mzamo,Stanley,7002056204081,1970-02-05,M,Coloured,lorraine92@example.net,0861702814,0606937515,"Studio 00g
Brown Walks",Bellville,George,Western Cape,0902,Unemployed,,,184444,Social Grant,469,Mass Market,2021-06-23,Branch,Verified,Compliant,True,,,Nigerian,Nigeria,8589615766,,False,False
a6631feb-1cee-4346-ac86-549e45b9e586,PCB6130123844,Vusumuzi,Walsh,7110255715080,1971-10-25,M,Black,waterstony@example.org,0719980562,0866565045,6 Wood Throughway,Midrand,Midrand,Gauteng,5757,Employed,Hlongwa-Andile,"Engineer, electrical",334010,Salary,595,Mass Market,2019-03-06,Online,Verified,Compliant,True,,,South African,South Africa,9108060197,,True,True
a067f2ef-5014-4e93-ba76-85c2c7807493,PCB2778948768,Noxolo,Mantshinga,8312291341081,1983-12-29,F,Black,abiyase@example.net,0829123478,0711961064,27 Bernard Lights,Fourways,Ekurhuleni,Gauteng,6792,Employed,Ndlela-Khuzwayo,Accommodation manager,67230,Salary,392,Mass Market,2020-01-26,Online,Verified,Non-Compliant,True,,,South African,South Africa,1855804722,,True,True
b1cff421-174d-47d7-9eb4-7458889b02c5,PCB2990510491,Mlungisi,Ncala,8207037473086,1982-07-03,M,Black,masikanesithembiso@example.org,0600244714,0742730147,732 Walter Sisulu Ithafa,Sea Point,Paarl,Western Cape,1094,Employed,"Mabhena, Mabizela and Nxamalala",Hydrographic surveyor,1089847,Salary,561,Affluent,2016-01-16,Branch,Verified,Compliant,True,,RM5979,South African,South Africa,8240940498,,True,True
6a2a6c9d-bc95-4782-9f4c-bb6fda12996e,PCB3498187046,Clive,McLean,8208179712086,1982-08-17,M,White,dumisanincanana@example.org,0645725204,0726504481,9043 Thomas Indawo,La Lucia,Richards Bay,KwaZulu-Natal,8420,Employed,Luvuno and Sons,Theme park manager,187762,Salary,474,Mass Market,2019-07-05,Online,Verified,Compliant,False,2021-01-16,,South African,South Africa,8730413737,,True,True
0ec62bd1-42db-4ffd-b12d-f1738b4fdec9,PCB1055395069,Thandeka,Harris,7311304377082,1973-11-30,F,Black,nqobizithaamahle@example.org,0794576521,0662833898,1918 Cecil Isitaladi,Walmer,Mthatha,Eastern Cape,8718,Unemployed,,,250196,Social Grant,495,Mass Market,2015-01-14,Online,Verified,Compliant,True,,,South African,South Africa,4934323885,,False,False
d02aaa23-8d0f-485d-be99-dd27de191080,PCB9461564269,Nomthandazo,Owen,5204252852081,1952-04-25,F,White,eyengwayo@example.org,0654013223,0692321611,130 Edward Indawo,Midrand,Johannesburg,Gauteng,0309,Unemployed,,,82427,Social Grant,311,Mass Market,2016-05-18,Mobile,Verified,Compliant,True,,,South African,South Africa,5549509559,,False,True
e2036727-9aa9-4d66-8e3c-ecf418907d7b,PCB4870516577,Mandla,Ntamonde,0303045084080,2003-03-04,M,Black,sandilemathula@example.com,0655012495,0722893891,63 Duncan Corners,Ermelo,Nelspruit,Mpumalanga,1624,Self-Employed,"Edwards, Perkins and Davison",Charity fundraiser,214003,Investment,491,Emerging Affluent,2021-03-28,Mobile,Verified,Compliant,True,,,South African,South Africa,9436448791,,False,True
93e49ad9-221b-44ed-8d8b-837f2221b03a,PCB7333854872,Jabulani,Nzamela,5610305808080,1956-10-30,M,Black,mbendenqobizitha@example.com,0869271256,0743836151,24 Robert Isle,Alberton,Johannesburg,Gauteng,7634,Employed,Price PLC,Insurance broker,216873,Salary,485,Mass Market,2020-07-01,Branch,Verified,Compliant,True,,,South African,South Africa,1174412453,,True,False
de2e10df-2de0-42e9-9e87-9ee6b625bb39,PCB2906775938,Kathryn,Hartley,8409164918087,1984-09-16,F,Black,sibonelo41@example.net,0816463175,0650716781,1800 Oxford Umgwaqo,Rondebosch,George,Western Cape,1954,Employed,Barry-Smith,Research scientist (maths),191633,Salary,513,Mass Market,2023-08-22,Online,Verified,Compliant,True,,,South African,South Africa,5199848083,,False,True
7485cdbb-65ba-42a2-a49c-9f40d2f7a197,PCB7438628899,Jade,Smith,0204214873087,2002-04-21,F,Black,martin95@example.org,0869946579,0737842711,18 Edward Umgwaqo,Morningside,Richards Bay,KwaZulu-Natal,4108,Employed,Cooper-Burrows,Surgeon,2275638,Salary,753,Private Banking,2015-05-10,Branch,Expired,Compliant,True,,RM7623,South African,South Africa,4168819811,,True,True
d287f928-f6d1-4afa-9353-7914edfdc45e,PCB3676763729,Christopher,Thorpe,0001078134086,2000-01-07,M,Black,gillianchan@example.com,0628773477,0794858800,70 Church Indlela,Green Point,Cape Town,Western Cape,7052,Self-Employed,Griffin-Kemp,Surgeon,535280,Pension,611,Emerging Affluent,2017-04-17,Branch,Verified,Compliant,True,,,South African,South Africa,7195731459,4767831721,False,True
ca8927ca-2a48-4bdf-89d1-f61715f7f11b,PCB8368974986,Elliott,Shabane,8310059026086,1983-10-05,M,Coloured,usilangwe@example.com,0781978897,0788280647,1367 Long Isitaladi,Bendor,Louis Trichardt,Limpopo,9684,Unemployed,,,111970,Social Grant,432,Mass Market,2023-10-22,Online,Verified,Non-Compliant,True,,,South African,South Africa,2376463094,,False,False
91c9be29-eee1-4cde-a664-efe7e53212d5,PCB2634550216,Luke,Mahlaba,6403079783089,1964-03-07,M,Black,ljele@example.net,0745565033,0674911415,5234 Adelaide Ithafa,Glenwood,Richards Bay,KwaZulu-Natal,2782,Employed,Mshibe PLC,Microbiologist,184931,Salary,438,Mass Market,2023-01-17,Branch,Verified,Compliant,False,2024-11-17,,South African,South Africa,9166493111,,True,True
63e25cb7-d122-4d8b-9625-ed86260128dd,PCB3097484316,Sam,Dixon,6802067592082,1968-02-06,M,White,njabuloyengwayo@example.net,0863578529,0695637183,82 Grey Isitaladi,Berea,Pinetown,KwaZulu-Natal,4709,Unemployed,,,191221,Social Grant,588,Mass Market,2020-08-02,Branch,Verified,Compliant,True,,,South African,South Africa,5114325536,,True,True
1f93b432-d6da-4e9f-bad2-c685be275cfa,PCB6195790140,Wayne,Khuyameni,6708107239080,1967-08-10,M,Black,thandeka03@example.com,0624846853,0746498782,9356 Voortrekker Isitaladi,Glenwood,Pinetown,KwaZulu-Natal,0305,Employed,Wilkinson and Sons,Insurance account manager,109875,Business,444,Mass Market,2015-01-28,Online,Verified,Compliant,False,2017-10-27,,South African,South Africa,9324088968,,True,True
b3f61315-ace4-4dca-a992-df188b689d68,PCB3243130794,Dumisile,Warner,6908034637082,1969-08-03,F,Black,bukhosinilwandile@example.org,0727232466,0711364424,551 Nelson Mandela Umgwaqo,Rondebosch,Bellville,Western Cape,9851,Employed,Holland Group,"Surveyor, commercial/residential",454146,Salary,553,Mass Market,2020-10-14,Branch,Verified,Compliant,True,,,South African,South Africa,6628728894,,True,True
1b11cb58-1fc0-4e6b-862b-67d24124c2ba,PCB1585965093,Helen,Jibela,8711110303086,1987-11-11,F,Black,thabisagasela@example.net,0684820700,0625941651,"Flat 6
Lord Forest",Alberton,Ekurhuleni,Gauteng,6503,Employed,Ncube Group,Chief Executive Officer,211209,Pension,492,Mass Market,2023-11-09,Online,Verified,Compliant,True,,,South African,South Africa,5006927241,,True,True
5695af93-72f8-45b0-8581-09cf6b0fd54d,PCB3576212952,Nokulunga,Williams,7710114066088,1977-10-11,F,Black,mpunzanathembeka@example.net,0715963632,0632347649,868 Voortrekker Umgwaqo,Bain's Vlei,Kroonstad,Free State,0917,Unemployed,,,84523,Social Grant,429,Mass Market,2018-06-06,Branch,Expired,Compliant,True,,,South African,South Africa,7115094199,,True,True
c1dc20be-75a1-4a1d-ac08-a8936903ed07,PCB9680447616,Mlungisi,Jones,6710078893086,1967-10-07,M,Black,anna85@example.com,0830034864,0845183760,5 Robert Valleys,Glenwood,Pietermaritzburg,KwaZulu-Natal,6439,Employed,Khan-Ryan,Speech and language therapist,233539,Pension,495,Mass Market,2015-09-18,Mobile,Verified,Non-Compliant,True,,,South African,South Africa,4249864004,,True,True
8f55d494-420b-4705-987b-b6ec11ce864d,PCB8062770940,Londisizwe,Mwandla,6007172598087,1960-07-17,F,Black,sihawukele03@example.net,0614177656,0632481569,"Flat 23
Forster Square",Dan Pienaar,Welkom,Free State,8974,Employed,Mann Group,Television/film/video producer,95218,Business,407,Mass Market,2020-08-08,Online,Verified,Compliant,True,,,Ghanaian,Ghana,3755618874,,True,True
ea388ea5-57ca-4b6e-aa00-840efed21569,PCB1353183979,Thalente,Freeman,9609298282087,1996-09-29,M,Black,fduze@example.org,0653829657,0782429543,88 Main Isitaladi,Sandton,Pretoria,Gauteng,1383,Employed,"Day, Harrison and May","Surveyor, quantity",682076,Salary,563,Emerging Affluent,2019-01-12,Branch,Pending,Non-Compliant,True,,,South African,South Africa,1964164911,,True,True
c978e671-abb7-4632-8b23-ab955c9acf81,PCB6146514161,Thembile,Shezi,8702201873084,1987-02-20,F,Indian,lwandile02@example.net,0862069694,0641529108,7515 Stanley Umgwaqo,Bellville,Somerset West,Western Cape,7130,Unemployed,,,307806,Social Grant,521,Mass Market,2018-12-18,Mobile,Pending,Compliant,True,,,South African,South Africa,1872502717,,True,True
209811af-6b34-4403-a553-a4aed09aaf0e,PCB3577335953,Angela,Wilson,6311274048088,1963-11-27,F,Black,unsindane@example.net,0693626204,0683973597,0 Barton Trail,Fourways,Soweto,Gauteng,1405,Employed,Stanley-Simpson,"Radiographer, therapeutic",626951,Salary,556,Affluent,2016-04-04,Branch,Verified,Compliant,True,,RM8066,South African,South Africa,3950008807,,True,True
445d1261-31b5-4737-96e9-9f67918894a2,PCB4998892039,Lungile,Woodward,8304267099085,1983-04-26,M,Black,madlandunasfiso@example.com,0785990048,0836465280,252 West Isitaladi,La Lucia,Umhlanga,KwaZulu-Natal,9511,Unemployed,,,1672544,Social Grant,626,Affluent,2015-10-28,Branch,Verified,Compliant,False,2016-03-26,RM1853,South African,South Africa,3010409194,,False,True
d2a252aa-3d52-420a-b18f-5c134e1fa217,PCB5202696802,Michelle,Gatsheni,6412012133086,1964-12-01,F,Black,khope@example.com,0784564494,0795625728,"Flat 86g
Pearson Ports",Rustenburg Central,Mafikeng,North West,7209,Employed,Pritchard and Sons,Maintenance engineer,204235,Salary,494,Mass Market,2023-02-14,Branch,Verified,Compliant,True,,,South African,South Africa,2117653437,,True,True
4ba230a6-5e15-47e5-83ef-a692d23a7128,PCB7703819127,Mcebisi,Watson,9802018616081,1998-02-01,M,Black,sibusiso62@example.net,0767121513,0692284993,899 Church Ithafa,Walmer,Queenstown,Eastern Cape,9561,Employed,Gxabhashe Inc,Hospital pharmacist,255795,Social Grant,497,Mass Market,2024-03-28,Branch,Verified,Compliant,True,,,Zimbabwean,Zimbabwe,4953144588,,False,True
106cb973-661a-496e-a060-9e09a57efbb5,PCB5085458167,Mnqobi,Harrison,7411050212089,1974-11-05,F,Black,joel31@example.org,0712017774,0830509759,"Flat 05
Rachel Corners",Glenwood,Durban,KwaZulu-Natal,2119,Self-Employed,"Gcaba, Mazalankosi and Gengeshe",Learning disability nurse,1255740,Salary,693,Emerging Affluent,2021-05-23,Branch,Verified,Compliant,True,,,South African,South Africa,9828455687,4501105178,False,True
d289ca96-2681-47e6-97d3-3e049227ddd7,PCB9012328127,Simon,Watts,6707178267087,1967-07-17,M,Black,qjones@example.com,0620326642,0634764925,75 Cecil Indlela,Berea,Newcastle,KwaZulu-Natal,1575,Employed,"Johnson, Jones and Glover","Doctor, hospital",142206,Investment,356,Mass Market,2024-06-28,Online,Verified,Non-Compliant,True,,,South African,South Africa,7341260172,,True,True
dcfecbca-5653-435d-87a6-aafd3d6ffb52,PCB1399206328,Lawrence,Mathunjwa,7402046526089,1974-02-04,M,Black,ngwanenkazimulo@example.net,0795732788,0624761742,068 Morgan Spur,Ermelo,Secunda,Mpumalanga,2094,Employed,Smith Group,Equities trader,107521,Business,483,Mass Market,2023-06-09,Branch,Verified,Compliant,True,,,South African,South Africa,3441842200,,True,True
e468483b-cf18-479d-8b10-3fc7f309a13a,PCB6383227541,Gugu,Lord,8807234183084,1988-07-23,F,Black,sphiwemakhaza@example.org,0689180172,0656016459,632 Newton Stream,Berea,Pinetown,KwaZulu-Natal,7455,Employed,"Wallace, Jones and Ferguson",Retail buyer,603660,Investment,625,Affluent,2016-09-21,Online,Verified,Compliant,True,,RM2548,South African,South Africa,4478949331,,False,False
3c4c4553-9234-4ac3-b987-2e211bc86657,PCB5320080287,Ashley,Bell,5406275871085,1954-06-27,M,White,amaduma@example.org,0630277697,0699956412,29 York Indawo,Klerksdorp Central,Brits,North West,2214,Employed,Ayize PLC,Sub,103912,Salary,354,Mass Market,2015-09-27,Branch,Verified,Non-Compliant,True,,,South African,South Africa,4689428580,,False,True
d008e9b4-a86d-491e-bb43-dcf5c491c1cc,PCB8600894452,Nokulunga,Connor,7804244412081,1978-04-24,F,Indian,byrnemohamed@example.net,0647601227,0787079334,1745 Charles Isitaladi,Fauna Park,Tzaneen,Limpopo,9330,Employed,Pritchard-Waters,Applications developer,155997,Investment,455,Mass Market,2022-03-24,Branch,Verified,Compliant,True,,,South African,South Africa,9585752886,,False,True
aa5b3d75-e648-47ad-ade0-0b9e530ca808,PCB5376656120,Mandlakhe,Russell,5310146899081,1953-10-14,M,Black,helen91@example.org,0825814671,0789576024,78 Perry Passage,Fauna Park,Thohoyandou,Limpopo,3150,Employed,Watts-Taylor,Estate agent,533723,Salary,550,Emerging Affluent,2020-06-16,Online,Verified,Compliant,True,,,South African,South Africa,8236908598,,True,True
f5385827-522c-4f2a-b11f-b00e9abc58f9,PCB6184921425,Londiwe,Mkhatshwa,5311043837084,1953-11-04,F,Black,langalibalelehlongwa@example.org,0861722329,0781674338,57 Woods Crossing,Brackenfell,Somerset West,Western Cape,0771,Employed,Ntshingila Ltd,Control and instrumentation engineer,515132,Social Grant,506,Emerging Affluent,2019-06-17,Branch,Verified,Compliant,True,,,South African,South Africa,3162425423,,True,True
09e0935e-269c-4f51-8b7a-017b90623e9f,PCB7383890366,Nobantu,Jones,7409031857083,1974-09-03,F,Black,elainefox@example.com,0715084289,0851077119,14 Emma Causeway,La Lucia,Durban,KwaZulu-Natal,9989,Unemployed,,,256517,Social Grant,477,Mass Market,2019-12-07,Mobile,Pending,Compliant,True,,,South African,South Africa,1452737164,,True,True
29de0f00-71e0-4673-9a83-7340a28f9433,PCB7467776722,Gail,Lewis,5901062393086,1959-01-06,F,Black,pmangcamane@example.org,0871255213,0766037548,594 Frere Ithafa,Morningside,Richards Bay,KwaZulu-Natal,2806,Employed,"Mngwengwe, Mntungwa and Ndabandaba","Engineer, maintenance",163922,Salary,428,Mass Market,2022-12-01,Branch,Verified,Compliant,True,,,Kenyan,Kenya,3856132881,,False,True
e4058409-133d-4f37-90a4-b3078d106b2c,PCB5422798091,Andile,Moore,7409036869088,1974-09-03,M,Coloured,lydia17@example.org,0640811556,0656060290,"Studio 54q
Barrett Path",Boksburg,Ekurhuleni,Gauteng,8517,Employed,Smith-Hall,Television/film/video producer,362016,Social Grant,605,Mass Market,2017-05-11,Online,Pending,Compliant,True,,,South African,South Africa,9046820375,,True,True
d185f9f0-8fc7-406e-8e5a-ca0aeae36542,PCB4953305212,Vusumuzi,Mngwengwe,5102247291083,1951-02-24,M,Black,gail20@example.net,0866738997,0865634108,"Flat 66y
Carole Station",Berea,Richards Bay,KwaZulu-Natal,5481,Unemployed,,,140707,Social Grant,498,Mass Market,2024-05-25,Online,Pending,Compliant,True,,,South African,South Africa,7617643635,,False,True
37aed9b2-cc30-40ad-adb3-fd31f80f3996,PCB2111065867,Albert,O'Sullivan,8312257791087,1983-12-25,M,Black,gugulubelo@example.com,0696810548,0721017490,2825 King Isitaladi,Germiston,Soweto,Gauteng,7425,Self-Employed,Shezi-Phewa,Social researcher,726572,Salary,640,Mass Market,2018-07-04,Branch,Verified,Compliant,True,,,South African,South Africa,6299293408,4955341340,True,True
b2ebfe50-e47c-439c-abf6-a9f68942352d,PCB4167591308,Siyabonga,Burton,6205156146087,1962-05-15,M,Black,elliot94@example.com,0635893571,0646611062,29 James Indlela,La Lucia,Umhlanga,KwaZulu-Natal,7803,Retired,,,624131,Investment,606,Emerging Affluent,2020-12-20,Branch,Verified,Compliant,True,,,South African,South Africa,8639993987,,True,True
832d42ba-e77f-42ef-abf1-389ea7cf4842,PCB4538244882,Zenzile,Hill,0311254010087,2003-11-25,F,Black,taylorderek@example.org,0648277288,0633770285,397 Adelaide Indlela,Fauna Park,Mokopane,Limpopo,1946,Retired,,,276112,Pension,468,Emerging Affluent,2024-03-01,Online,Verified,Compliant,True,,,South African,South Africa,9762945083,,False,True
ee7269b4-5c6a-47bd-abbc-c9fa164cc8dd,PCB2811432415,Amahle,Robertson,9203232408085,1992-03-23,F,Black,nozizwevilakazi@example.org,0694327018,0721067949,8666 Clarence Umgwaqo,Claremont,George,Western Cape,7412,Employed,Sameya-Mvelase,Intelligence analyst,1100207,Pension,601,Private Banking,2019-12-05,Mobile,Verified,Compliant,True,,RM3340,South African,South Africa,3601503399,,True,True
76b85659-01fe-405a-84a4-11f51d8dba1b,PCB2396793314,Olwethu,Sibalukhulu,7607233678082,1976-07-23,F,Black,normanmelanie@example.org,0839663658,0617412094,5335 Commissioner Umgwaqo,Dan Pienaar,Bethlehem,Free State,9193,Retired,,,212215,Pension,513,Mass Market,2019-09-03,Online,Verified,Non-Compliant,True,,,Nigerian,Nigeria,4253932355,,True,True
2d3e12b7-908b-4db3-910f-ad4b6ada7101,PCB5376458227,Amber,Williams,6508030152089,1965-08-03,F,Black,nozizwe53@example.org,0663971895,0739070562,3 Phillip Street,Vincent,Queenstown,Eastern Cape,6799,Employed,"Fox, Thompson and West",Horticultural therapist,143931,Salary,414,Mass Market,2023-04-08,Online,Verified,Compliant,True,,,South African,South Africa,5208149330,,True,True
5136d8b2-a93b-41aa-92f7-db3139d0a2d3,PCB3914601601,Frances,Vaughan,5202070734083,1952-02-07,F,Black,ngcolosimthokozisi@example.net,0619520046,0635265461,7167 Jan Smuts Indawo,Fourways,Pretoria,Gauteng,0850,Employed,"Mahaye, Mbongwa and Majoka",Applications developer,241035,Salary,531,Mass Market,2022-01-04,Mobile,Verified,Compliant,True,,,South African,South Africa,5789238017,,False,True
2c1f5492-41c0-4eb5-ac83-84e813685831,PCB1435979641,Jenna,Mlaba,0006153966085,2000-06-15,F,Black,nomcebo18@example.com,0812496718,0662582386,28 York Umgwaqo,Westdene,Bethlehem,Free State,9096,Student,,,1277327,Social Grant,624,Affluent,2021-06-18,Branch,Verified,Compliant,False,2022-11-08,RM1305,South African,South Africa,5175059577,,False,True
52c43632-653a-46c0-a7af-cb4c3a1026a2,PCB3715308155,Mzamo,Mphankomo,9007289897081,1990-07-28,M,Black,sibongile35@example.net,0828402891,0691612846,"Flat 08
Walker Spurs",Glenwood,Newcastle,KwaZulu-Natal,3455,Retired,,,156364,Pension,454,Mass Market,2016-07-29,Agent,Verified,Compliant,True,,,South African,South Africa,7239376653,,False,True
9a3f7ed0-8efc-4452-905c-031240e0733f,PCB4961067014,Sharon,Makhathini,5403303766086,1954-03-30,F,Black,ncwabathembisile@example.org,0837002687,0738118071,"Flat 70g
Simon Walk",Bendor,Louis Trichardt,Limpopo,5784,Self-Employed,Henry-Brown,Clinical psychologist,102156,Social Grant,464,Mass Market,2023-01-12,Branch,Verified,Compliant,True,,,South African,South Africa,5225369518,4842862979,False,True
3a750a1e-facd-4936-a5e1-a2a814fa4e32,PCB8340948569,Amahle,Zikhungwini,7704050076080,1977-04-05,F,Black,nobantu79@example.com,0661943375,0614793036,721 Edward Ithafa,Rondebosch,Stellenbosch,Western Cape,1818,Self-Employed,Roberts-Webster,Chief of Staff,70744,Pension,425,Mass Market,2020-06-26,Online,Verified,Compliant,True,,,South African,South Africa,3427258822,,False,False
c3d68512-ee39-41cc-9791-0586599d9721,PCB2178229686,Lorraine,Roberts,6610242126088,1966-10-24,F,Black,mantshingalwandile@example.org,0850894870,0740566418,3797 Walter Sisulu Ithafa,Rustenburg Central,Rustenburg,North West,7645,Unemployed,,,127314,Social Grant,438,Mass Market,2018-07-31,Online,Verified,Compliant,True,,,South African,South Africa,5496678921,,True,True
10f4743d-14ec-4cd9-9831-c0c4275e0624,PCB4468928756,William,Williams,7909038210085,1979-09-03,M,Black,thuthukile50@example.net,0873613325,0691107609,7891 Oxford Ithafa,Seshego,Louis Trichardt,Limpopo,5478,Employed,"Day, Richardson and Bull",Radiation protection practitioner,260672,Investment,555,Mass Market,2023-09-28,Branch,Verified,Non-Compliant,True,,,South African,South Africa,4575635519,,True,True
19dad456-f184-41ac-95ac-937b9f1dd07e,PCB1536125194,Nhlanhla,Barton,6003059914087,1960-03-05,M,Black,sotobenozizwe@example.com,0610651207,0614961108,408 Prince Ithafa,Sandton,Pretoria,Gauteng,0856,Employed,"Davies, Cooper and Bryant","Administrator, arts",183093,Salary,438,Mass Market,2023-09-14,Branch,Verified,Compliant,True,,,Kenyan,Kenya,5340522065,,True,True
