account_id,account_number,customer_id,account_type,product_name,branch_code,branch_name,branch_province,open_date,close_date,status,current_balance,available_balance,ledger_balance,interest_rate,interest_type,currency,credit_limit,last_transaction_date
2058acd2-85a9-433f-a2d2-bdee00827c56,9164535822,99bb606a-d40c-4df5-9890-d18086d5f335,Cheque Account,PCB Gold Cheque,532371,PCB King William's Town Branch,Eastern Cape,2024-07-05,,Active,7971.94,7324.94,8003.44,0.1536,Prime-linked,ZAR,20320.28,2024-08-10
b72ee11d-e354-41c3-a7bd-06b853adbd21,4047013205,447cf377-fced-4c3f-8591-b9520197daf7,Savings Account,PCB PocketSave,263756,PCB Pinetown Branch,KwaZulu-Natal,2024-09-10,,Active,9871.07,9573.48,9375.84,0.012,Fixed,ZAR,0.0,2024-11-07
d7a05534-7f85-46f9-83b1-f2fe1a243b3b,7590958817,aabcc99d-15c7-42bc-969c-dae285cb001e,Money Market,PCB Money Market 32-Day,117918,PCB Durban Branch,KwaZulu-Natal,2018-10-17,,Active,1084417.23,1047329.29,1084859.53,0.0926,Variable,ZAR,0.0,2022-06-19
52285b09-d17e-485f-9900-f7c63a08ff38,2627035121,0197d7ef-b2fb-457c-9bdd-b76dc3b0d59e,Cheque Account,PCB Premier Cheque,543745,PCB Bethlehem Branch,Free State,2024-05-27,,Active,29039.43,26261.26,29467.6,0.0895,Prime-linked,ZAR,119430.59,2024-10-01
8cb656d7-af53-4513-a412-e985488dcbdb,7871018960,b3f61315-ace4-4dca-a992-df188b689d68,Money Market,PCB Money Market Call,728167,PCB Klerksdorp Branch,North West,2022-01-10,,Suspended,86448.4,82539.39,86187.56,0.1728,Fixed,ZAR,0.0,2022-11-01
8ccd275f-1951-43c8-b233-d2aa43f2c9b6,1972208035,1f93b432-d6da-4e9f-bad2-c685be275cfa,Business Account,PCB Business Premium,236664,PCB Centurion Branch,Gauteng,2020-12-18,,Active,465804.15,450797.87,465841.97,0.1833,Fixed,ZAR,825630.97,2023-02-18
6cc530ab-4fc6-4709-8b76-d3fe16e6254a,1678311205,cb29fca6-4779-47de-b4d8-d702da77cbe5,Money Market,PCB Money Market 32-Day,856625,PCB Bethlehem Branch,Free State,2023-08-11,,Active,1368797.91,1349659.18,1368732.99,0.0454,Fixed,ZAR,0.0,2024-03-24
dc2c0e67-900f-4508-ae75-ebcb44ab3e5c,7044182517,0fd7e7b5-bec7-48d1-be95-d0dc924bd5c4,Cheque Account,PCB Prestige Cheque,853759,PCB Nelspruit Branch,Mpumalanga,2024-12-04,,Closed,3492.23,3282.61,3821.45,0.0108,Variable,ZAR,165338.84,
c8f91d13-cede-4889-93f8-9812fc63fa9c,5316245665,79a9ad0b-9d69-468e-ac89-6261e5263044,Fixed Deposit,PCB Fixed 24M,201888,PCB Port Elizabeth Branch,Eastern Cape,2024-10-19,,Active,217432.01,212197.6,217108.1,0.0943,Prime-linked,ZAR,0.0,2024-11-14
a9909621-c2e9-4f60-b429-483bad6dd919,3147963295,39a37908-d451-46c7-97f5-9a204956adb5,Cheque Account,PCB Gold Cheque,575774,PCB Centurion Branch,Gauteng,2023-06-25,,Active,17806.12,16467.95,18277.3,0.0316,Variable,ZAR,100994.65,2023-12-02
dcc56ad0-6963-4213-8f89-b15d26a2323a,2795239854,d02aaa23-8d0f-485d-be99-dd27de191080,Savings Account,PCB Goal Saver,982459,PCB Pietermaritzburg Branch,KwaZulu-Natal,2018-01-27,,Active,428.14,394.74,749.46,0.0067,Fixed,ZAR,0.0,2018-07-30
61252490-c386-4faf-b61b-9b2ed5feb2f1,3092566358,9ec1fa1b-150e-4929-9302-27b04c992487,Business Account,PCB Enterprise Account,906519,PCB Paarl Branch,Western Cape,2024-02-25,,Active,29130.73,27257.66,28842.38,0.1412,Variable,ZAR,39754.16,2024-12-30
7f7e887e-9d2a-474e-8a15-668d5671f0e0,1628031141,0ebc03c1-6701-445a-b1f1-b2a9bda64229,Business Account,PCB Enterprise Account,944483,PCB Richards Bay Branch,KwaZulu-Natal,2024-11-25,,Active,18061.57,17729.59,18143.34,0.0802,Variable,ZAR,26535.9,2024-12-19
eab33b3b-d38a-4496-bbf4-749995f1fad4,2327593101,ea388ea5-57ca-4b6e-aa00-840efed21569,Cheque Account,PCB Premier Cheque,762421,PCB Richards Bay Branch,KwaZulu-Natal,2023-03-01,,Dormant,11688.85,10897.5,11888.86,0.0191,Fixed,ZAR,138182.01,2024-02-26
13b5e07f-62bf-4a6e-8bd2-afd0b705bbd9,1932846334,447cf377-fced-4c3f-8591-b9520197daf7,Savings Account,PCB Flexi Save,162283,PCB Welkom Branch,Free State,2024-08-31,2024-11-05,Closed,1524.36,1372.3,1836.26,0.0364,Variable,ZAR,0.0,2024-11-05
ce3ed42b-e963-4fe0-8d3d-0286058d5db6,6518448096,c77092ad-e107-4373-89eb-0a50e994a500,Money Market,PCB Treasury Plus,542981,PCB Bethlehem Branch,Free State,2024-07-17,,Active,138023.02,132708.16,138150.54,0.1074,Fixed,ZAR,0.0,2024-08-05
cbb36d63-a6c4-474c-819b-203a5199ba81,2515022943,9730d667-2481-4b8e-9e5f-b736067f3107,Cheque Account,PCB Prestige Cheque,564639,PCB Standerton Branch,Mpumalanga,2023-07-13,,Active,42474.14,41251.14,42219.2,0.0078,Prime-linked,ZAR,135740.78,2024-05-10
63ab2f34-dcdc-4e11-932a-63aa3598f8ee,2795684935,7d4231d8-3c31-40d7-b590-408208c140a4,Credit Card,PCB Standard Credit Card,725163,PCB Mafikeng Branch,North West,2018-03-01,,Active,-49488.0,28184.21,-49567.28,0.0992,Fixed,ZAR,181516.06,2022-01-10
0481347e-8e73-47b4-9f81-edd7ca4383ed,3351236804,9a189484-cd9f-435c-b424-c12d0a715eb2,Cheque Account,PCB Gold Cheque,498978,PCB Paarl Branch,Western Cape,2020-10-04,,Active,3998.06,3934.04,3584.6,0.1591,Prime-linked,ZAR,88878.96,2023-06-07
9ce6ff54-a917-4c5d-95f6-284cd44016f2,6973404391,a2685fd3-3ce3-4265-8358-1bda3a908030,Cheque Account,PCB Prestige Cheque,194351,PCB Soweto Branch,Gauteng,2017-08-28,,Active,6810.35,6319.08,6370.22,0.034,Fixed,ZAR,31449.61,2018-12-07
0f0e1661-c7dd-4f21-a253-7b751f613de7,1649264282,802e7e56-190c-41fd-a9d0-3d2880dd2cc3,Cheque Account,PCB Prestige Cheque,498978,PCB Paarl Branch,Western Cape,2022-11-08,,Active,17370.34,15935.71,17502.95,0.05,Variable,ZAR,27247.97,2023-03-26
55d669b4-6028-42c7-90d2-7b279f55ae4c,8389326831,27e72397-804b-4346-a95f-d29af20c2e6b,Cheque Account,PCB Prestige Cheque,339980,PCB Polokwane Branch,Limpopo,2024-09-30,,Active,3493.99,3289.32,3065.6,0.0354,Prime-linked,ZAR,63543.74,2024-12-05
586fb80b-c9a6-4c7a-9cb3-93a45cef0412,1171980779,29de0f00-71e0-4673-9a83-7340a28f9433,Credit Card,PCB Platinum Credit Card,230751,PCB Secunda Branch,Mpumalanga,2023-06-16,,Active,-38966.49,-34889.62,-38620.69,0.1384,Fixed,ZAR,49044.16,2023-07-08
49f99181-0036-4d7b-887d-e368addc6ca5,4752519255,8f16d71b-084e-4609-9ded-09077e4d8d48,Fixed Deposit,PCB Fixed 24M,486469,PCB Thohoyandou Branch,Limpopo,2024-03-22,,Active,166205.44,153359.27,165951.1,0.1705,Variable,ZAR,0.0,2024-06-06
0b7f73fe-afc4-4968-bbdb-8e2964d4ed08,8951945984,b936840a-f46d-48a0-bc42-0b8a911b72ff,Savings Account,PCB SaveSmart,916338,PCB Queenstown Branch,Eastern Cape,2022-10-30,,Active,4737.63,4669.79,4674.98,0.1369,Fixed,ZAR,0.0,2024-03-27
17de91ed-6590-4c92-a6ef-6e6f4eb0e53b,3378313269,1fe3e378-9091-4233-9e69-1da574274ee9,Cheque Account,PCB Prestige Cheque,317285,PCB Johannesburg Branch,Gauteng,2019-12-11,,Active,16720.19,15096.83,16975.16,0.1228,Prime-linked,ZAR,87213.03,2020-07-09
bd6dafa4-1ee7-41b1-a438-bfd1f057a829,1177142167,1232ee60-2ac3-47d6-90fd-51bedb5987b0,Cheque Account,PCB Prestige Cheque,161496,PCB East London Branch,Eastern Cape,2022-04-19,,Active,64.18,63.72,549.61,0.202,Prime-linked,ZAR,11825.59,2022-09-08
c07fb421-32df-432f-a1e3-5dca2a0d375c,2257725836,d185f9f0-8fc7-406e-8e5a-ca0aeae36542,Credit Card,PCB Standard Credit Card,574966,PCB Tzaneen Branch,Limpopo,2024-09-11,,Active,-36260.46,15121.14,-35956.63,0.041,Fixed,ZAR,63081.66,2024-10-31
0fab95a6-b1f9-4cc6-a3c5-3b16de54e2e7,4459519466,47fae665-da74-4634-8788-06e6d4aef496,Savings Account,PCB Flexi Save,905738,PCB Queenstown Branch,Eastern Cape,2021-09-02,,Active,33153.15,30282.75,33529.97,0.1967,Prime-linked,ZAR,0.0,2022-01-10
dc5b2b0b-85f1-4cae-b95e-78cf23cb9332,6979676351,0da3aca3-eeff-48be-9870-f0b2cd2d53c6,Savings Account,PCB Flexi Save,236664,PCB Centurion Branch,Gauteng,2019-01-28,,Active,201.86,181.81,17.78,0.081,Variable,USD,0.0,2024-07-22
51464c55-dabb-462e-9765-956483a8b923,7823331131,5136d8b2-a93b-41aa-92f7-db3139d0a2d3,Savings Account,PCB Flexi Save,127939,PCB Port Elizabeth Branch,Eastern Cape,2024-11-16,,Active,6457.12,6154.11,6367.85,0.1214,Variable,ZAR,0.0,2024-12-04
5760ff09-6145-4743-9096-24aa76e1abb6,6612779406,50f6d663-1915-47b1-87fd-38c31e37a363,Cheque Account,PCB Gold Cheque,484502,PCB Sandton Branch,Gauteng,2019-04-14,,Active,4794.8,4410.18,4582.78,0.0859,Variable,ZAR,18156.92,2019-07-11
49872938-3bcb-4b56-9d49-9abf80100892,6699383130,9c929fca-0c97-4d17-9ce5-7d14328fba3e,Savings Account,PCB PocketSave,719511,PCB Bloemfontein Branch,Free State,2024-05-18,,Active,16020.94,16011.63,15934.22,0.0335,Prime-linked,ZAR,0.0,2024-09-02
d4dd2c15-4e95-4e6e-b639-868d43882ce1,9056568565,3e12b679-d262-4e5f-abb3-e50d983421e2,Business Account,PCB Enterprise Account,232626,PCB Pietermaritzburg Branch,KwaZulu-Natal,2024-10-06,,Active,1290241.19,1203515.33,1290607.56,0.1735,Variable,ZAR,921866.74,2024-12-02
aeef1087-4793-40b9-bd23-34bae9dd807a,4339878973,4989f769-f5ee-4ff3-8a2e-29a32a8bb920,Cheque Account,PCB Prestige Cheque,899614,PCB King William's Town Branch,Eastern Cape,2024-06-02,2024-11-28,Closed,18570.4,18140.65,18389.98,0.0098,Fixed,ZAR,69856.86,2024-11-28
586118d3-d28d-4d82-88b3-68df1e584593,8115657734,c26b9ed9-4e90-4932-be71-7790b8b198f4,Cheque Account,PCB Premier Cheque,670816,PCB Mokopane Branch,Limpopo,2024-02-10,,Active,12120.87,11070.63,11693.82,0.1316,Variable,ZAR,228648.98,2024-09-20
d7e33352-6312-4bc3-8d4a-d15bdeba381e,9206427606,974b6582-5a81-48d4-935e-a9de4753d206,Fixed Deposit,PCB Fixed 12M,322311,PCB Bellville Branch,Western Cape,2019-06-17,,Active,30321.51,29727.56,30714.49,0.1065,Variable,ZAR,0.0,2021-01-24
c56c1a28-6fe5-4ebc-bdae-d84c7e59ec04,3815090155,ed2c3419-2ef1-452c-ab3b-5b1419839625,Savings Account,PCB Flexi Save,255327,PCB Soweto Branch,Gauteng,2017-01-27,,Active,44.46,41.94,402.43,0.0351,Fixed,ZAR,0.0,2022-11-25
0cb014e3-1da1-48f1-bc74-fe84754950e3,2043743521,3cf71fd4-b2c6-4ecc-899f-6afc30c1c359,Cheque Account,PCB Prestige Cheque,498978,PCB Paarl Branch,Western Cape,2021-07-11,,Active,13181.01,12324.6,13210.71,0.0256,Variable,ZAR,28861.8,2024-08-21
f000b80f-5d57-4926-ae1d-ed12081e4182,9864946852,9ea34091-686a-455c-b717-750778b00e4e,Cheque Account,PCB Prestige Cheque,571152,PCB Polokwane Branch,Limpopo,2022-12-07,,Active,2038.52,2006.71,1594.62,0.1298,Variable,ZAR,13086.16,2023-10-27
2310745f-5b08-4089-b6a3-c5d3cded0e10,3706431447,b51de595-a81c-4f1a-b6bd-8d8c8b2114ac,Savings Account,PCB Flexi Save,718788,PCB Newcastle Branch,KwaZulu-Natal,2023-04-30,,Active,33583.94,32239.91,33813.78,0.0076,Variable,EUR,0.0,2024-06-19
3d81dc5b-5b4e-4f1b-a145-46094d70f2f1,1650896650,f5385827-522c-4f2a-b11f-b00e9abc58f9,Money Market,PCB Treasury Plus,388842,PCB Sandton Branch,Gauteng,2019-06-25,,Active,1275323.01,1175360.22,1275631.02,0.0988,Variable,ZAR,0.0,2020-02-11
8ecbc864-fae7-4886-ac0e-9c1596769e09,4232985402,97996329-6e3f-48fe-bc36-b36c88817145,Credit Card,PCB Standard Credit Card,212619,PCB Centurion Branch,Gauteng,2024-02-14,,Active,-16205.55,17426.83,-16579.05,0.1848,Variable,ZAR,36632.36,2024-05-28
932e3613-1a96-4df1-9d2d-127ae7042de3,7036454899,d4dbe0ab-3cb7-4948-9463-d5e7e5690023,Fixed Deposit,PCB Fixed 60M,573404,PCB Sandton Branch,Gauteng,2023-09-16,,Active,135463.32,130301.82,135910.32,0.1171,Fixed,ZAR,0.0,2024-07-21
7d9f3c81-8791-4444-9cdc-6cfd84a24e37,1571577634,d340fab8-3fed-45e5-8930-489b55f86261,Savings Account,PCB SaveSmart,202161,PCB Cape Town Branch,Western Cape,2024-01-16,,Active,24790.31,24277.53,24299.04,0.0788,Prime-linked,ZAR,0.0,2024-05-24
4b70241d-877c-4e02-abf9-17766afacd25,4724448033,486ed9cf-3f99-439b-a292-305d038605bf,Savings Account,PCB Goal Saver,117679,PCB Richards Bay Branch,KwaZulu-Natal,2020-07-01,,Active,40873.57,39729.39,41088.76,0.0164,Variable,ZAR,0.0,2021-04-25
6b6cc095-5b96-48ae-9bf8-793af3ed9299,6720047298,90de2424-c3c9-493f-a5c9-9bb234518d61,Savings Account,PCB PocketSave,817696,PCB Johannesburg Branch,Gauteng,2024-05-23,,Active,5142.05,5116.38,5295.13,0.2008,Prime-linked,ZAR,0.0,2024-06-11
91230637-2dea-4098-a96c-597f55dba09d,1209541014,a32070ba-f27b-4cdc-8e02-fb00804c240c,Money Market,PCB Money Market 32-Day,117918,PCB Durban Branch,KwaZulu-Natal,2024-08-09,,Active,240220.75,221313.38,240251.35,0.157,Variable,ZAR,0.0,2024-08-24
39e39d95-07c0-4417-81b8-34e0b269178b,7037293284,4989f769-f5ee-4ff3-8a2e-29a32a8bb920,Cheque Account,PCB Plus Cheque,164506,PCB Ekurhuleni Branch,Gauteng,2023-11-22,,Active,6460.41,6416.39,6242.26,0.0648,Variable,ZAR,48084.08,2024-05-18
b1d9d70e-1ccb-4dce-aa9f-3ac30e1381e1,6228012361,ad4f5d57-e2cd-44ca-b6b9-a067b3961cc6,Savings Account,PCB Goal Saver,696503,PCB Secunda Branch,Mpumalanga,2019-10-30,,Active,4857.04,4523.31,5190.68,0.047,Variable,ZAR,0.0,2021-05-14
42324c99-56ba-4a66-ab18-d4d981cb4003,9255676167,e147bc36-a123-431d-a8a8-0dda8386d54b,Fixed Deposit,PCB Fixed 36M,543745,PCB Bethlehem Branch,Free State,2022-05-12,,Active,64624.04,61356.09,64321.12,0.1424,Variable,USD,0.0,2022-08-25
68cf211e-6b58-4ab4-83c1-536b5263abbd,1159780353,06b4cbf1-5e59-4e2f-93b9-72bec63fdd0f,Credit Card,PCB Platinum Credit Card,773228,PCB Umhlanga Branch,KwaZulu-Natal,2022-12-24,,Active,-35908.39,-20636.97,-35957.59,0.0627,Prime-linked,ZAR,18163.07,2024-09-06
6ec04ebc-31c1-4f31-b56c-aa251bb16e6c,4013893393,b4ebc28f-526a-45ea-823c-588724471955,Fixed Deposit,PCB Fixed 60M,900529,PCB Stellenbosch Branch,Western Cape,2022-08-08,,Active,64316.36,58544.24,64343.48,0.1279,Fixed,ZAR,0.0,2023-12-16
8febcdd7-1594-4000-984a-f67ffccdf6f3,1484570031,c77092ad-e107-4373-89eb-0a50e994a500,Cheque Account,PCB Prestige Cheque,917070,PCB Cape Town Branch,Western Cape,2024-06-29,,Active,18709.18,17743.87,18598.44,0.2208,Variable,ZAR,75648.49,2024-10-15
4b389b8e-191b-4ccc-ab1d-cbebcd339351,1855584194,cd2e6f39-f46e-4121-baa3-933966d859b5,Savings Account,PCB Flexi Save,107945,PCB Brits Branch,North West,2023-12-27,,Active,716.88,685.44,796.02,0.1618,Variable,ZAR,0.0,2024-11-30
7b20bdd7-df7c-47f6-9582-4e584482d669,2610286166,a947356f-b250-4f75-b46b-22635efa9d45,Cheque Account,PCB Prestige Cheque,325043,PCB Sandton Branch,Gauteng,2024-12-22,,Active,37885.94,37728.01,37706.79,0.0112,Prime-linked,ZAR,76640.66,2024-12-25
5df693bd-0b79-4d49-abb4-0038d1cce4d5,4030482810,d2b28c0c-9630-4a24-a568-7adb38f9d83c,Savings Account,PCB Goal Saver,434952,PCB Midrand Branch,Gauteng,2024-09-06,,Active,12129.43,11348.75,11696.4,0.0815,Variable,ZAR,0.0,2024-11-01
57cd69e4-3b4e-4e1d-97e3-2778d2111830,5995452713,27cf3535-ec87-4531-ae61-98411ccdf94e,Business Account,PCB Enterprise Account,967977,PCB Stellenbosch Branch,Western Cape,2023-10-19,,Active,1272222.98,1146605.1,1272301.48,0.1355,Prime-linked,ZAR,2452569.82,2024-07-05
ac891fac-ea58-426b-b445-2551f5661fd5,7365046312,7a82fc95-2e3f-4291-bcd9-16146d4b26f8,Savings Account,PCB PocketSave,332612,PCB Kroonstad Branch,Free State,2024-07-05,,Active,25919.26,24882.02,25561.29,0.108,Fixed,ZAR,0.0,2024-12-31
a3875360-baab-4ef9-bd90-c7cc3080df8e,1893428333,80a0e354-f0ed-4c02-8581-df6ad8d9e5b4,Cheque Account,PCB Plus Cheque,850437,PCB Tzaneen Branch,Limpopo,2023-10-19,,Active,391.51,370.39,159.19,0.0986,Fixed,ZAR,23501.56,2024-06-23
22c18def-0cdf-41c2-ab91-6a6e4c2ff0e5,6062776482,76ab0908-fcc6-4524-a064-d86c08c77bc0,Savings Account,PCB PocketSave,834659,PCB Pietermaritzburg Branch,KwaZulu-Natal,2024-12-30,,Active,4665.23,4594.49,4680.67,0.05,Fixed,ZAR,0.0,2024-12-31
e8f46ec0-b2b3-4e94-8ba5-d09acf5a43bf,8035033345,d5374c4f-2eaa-4516-affc-770060c183f9,Savings Account,PCB Flexi Save,525239,PCB Brits Branch,North West,2022-01-31,,Active,15106.01,14210.94,15417.13,0.0538,Fixed,ZAR,0.0,2022-06-22
79b903aa-4392-4eab-888f-884d2d5f3799,2024578053,2b9c33ca-c7d9-4624-8f8f-968961825448,Savings Account,PCB SaveSmart,484502,PCB Sandton Branch,Gauteng,2019-11-16,,Active,7996.39,7740.56,8371.18,0.0865,Variable,ZAR,0.0,2022-04-07
6c21c30e-9936-45ee-938a-614a21674462,4617952074,220b2dce-668f-4bcc-bdfd-2839e0ce5208,Savings Account,PCB Flexi Save,987454,PCB Secunda Branch,Mpumalanga,2023-11-17,,Active,3032.56,2747.08,2540.21,0.2065,Prime-linked,ZAR,0.0,2024-01-20
550cf2b2-0ea4-4da2-bc41-41dbacbeb5d9,4245570982,5c256c19-19f1-4458-9097-1493fe628d0c,Business Account,PCB Enterprise Account,486469,PCB Thohoyandou Branch,Limpopo,2023-04-27,,Active,383935.23,350723.71,384279.84,0.214,Fixed,ZAR,320831.8,2024-08-19
305bad98-7d5d-4ae8-af0f-dcdb3f95480a,9252958800,0da3aca3-eeff-48be-9870-f0b2cd2d53c6,Savings Account,PCB SaveSmart,188536,PCB Louis Trichardt Branch,Limpopo,2024-07-01,,Active,195.59,185.79,-164.2,0.0332,Prime-linked,ZAR,0.0,2024-11-01
f4b2c3f6-6662-4cb2-8054-521e6c86a177,4553141974,a32070ba-f27b-4cdc-8e02-fb00804c240c,Money Market,PCB Money Market Call,303060,PCB Johannesburg Branch,Gauteng,2017-06-25,,Active,391215.22,388810.09,391157.81,0.0232,Variable,ZAR,0.0,2018-01-07
2bb22dfa-4591-42ad-8ca2-9d8ac28410c2,3017135943,28720e79-2cb0-4e43-86b0-8b3a863c5f5b,Credit Card,PCB Platinum Credit Card,300022,PCB King William's Town Branch,Eastern Cape,2021-05-11,,Active,-40326.89,861.67,-39938.44,0.2171,Fixed,ZAR,84254.33,2024-01-26
de49dbf4-b95e-46c8-a238-ac2bcee6f28e,6910726321,279affd9-9190-4f95-9791-21936bec80d8,Money Market,PCB Treasury Plus,484034,PCB Umhlanga Branch,KwaZulu-Natal,2024-03-01,,Dormant,452129.07,409869.67,452306.93,0.1332,Variable,USD,0.0,2024-04-25
271fa06d-42e8-4b86-915b-822b170ce753,4670884538,13e73d20-b6c4-4bc0-9cd5-546497a8703b,Savings Account,PCB Flexi Save,212239,PCB Pinetown Branch,KwaZulu-Natal,2022-04-14,2022-06-24,Closed,17496.66,16146.13,17399.3,0.1052,Prime-linked,ZAR,0.0,2022-06-24
d7ea2ad6-011d-4418-85b2-c81effbd87a0,5058642877,1bf46838-92d1-4b07-adc1-26f9bc1a6bdd,Cheque Account,PCB Gold Cheque,164506,PCB Ekurhuleni Branch,Gauteng,2019-03-15,,Active,13650.18,13628.23,13765.17,0.0857,Variable,ZAR,141557.15,2022-05-11
12d8ff1f-79ae-4b16-a775-fb9cca9347c6,4598274531,ca32bc99-ff8b-4b9d-9ca0-72f790ef992c,Business Account,PCB Enterprise Account,773228,PCB Umhlanga Branch,KwaZulu-Natal,2019-09-04,,Active,17133231.6,15796271.87,17133355.74,0.2156,Fixed,ZAR,17934962.75,2020-05-21
4c4ef8a8-c680-4339-af5a-5a7d0949455c,6516945248,c78a0d18-6aa0-49e8-8fae-3d1bafc78948,Savings Account,PCB SaveSmart,188536,PCB Louis Trichardt Branch,Limpopo,2021-09-18,,Active,21697.7,21137.09,22181.77,0.1598,Fixed,ZAR,0.0,2021-10-31
2ac87343-21db-4396-88ae-c8b726abc0c1,2411983396,29b3d1af-ac90-48cb-a851-6e0f45b13ed7,Fixed Deposit,PCB Fixed 24M,117679,PCB Richards Bay Branch,KwaZulu-Natal,2022-09-26,,Active,32891.1,32516.08,32883.94,0.1459,Prime-linked,ZAR,0.0,2022-12-19
cdaec3c8-a553-4168-8956-d80c9a9098b4,7018648122,0ec62bd1-42db-4ffd-b12d-f1738b4fdec9,Credit Card,PCB Standard Credit Card,878160,PCB Queenstown Branch,Eastern Cape,2015-05-27,,Active,-46537.86,40739.85,-46618.8,0.0118,Fixed,ZAR,95959.09,2016-11-28
397209b3-d4ee-4400-b174-55abf70df72f,6242682131,633df561-127d-4591-bf74-5e729ecac50e,Cheque Account,PCB Gold Cheque,269737,PCB Soweto Branch,Gauteng,2024-03-16,,Active,218004.98,207786.51,217841.24,0.1053,Fixed,EUR,192846.27,2024-06-28
c9b07011-12b8-43f6-9ef8-d9b8b4500878,7025494053,f08a0cb8-0801-4ed0-bad6-d7251ed2fea2,Credit Card,PCB Platinum Credit Card,398889,PCB Louis Trichardt Branch,Limpopo,2018-03-16,,Active,-24980.32,-10055.47,-25391.06,0.0461,Prime-linked,ZAR,30335.26,2024-08-07
e65d00e9-663f-4ee7-b4a1-c76d7a7ef037,8958848294,6df5afd4-10bc-4798-b0fb-196086237cd2,Fixed Deposit,PCB Fixed 12M,602593,PCB Thohoyandou Branch,Limpopo,2024-11-12,,Active,77496.38,69976.91,77707.26,0.2083,Fixed,ZAR,0.0,2024-12-06
7d1f5647-09de-436e-ade7-93be89c4e43f,8118477454,cc480a15-7278-4d4b-aa9a-dec9772c06df,Cheque Account,PCB Gold Cheque,676396,PCB Standerton Branch,Mpumalanga,2020-01-17,,Active,662.0,648.25,1104.41,0.2139,Fixed,ZAR,20102.82,2024-08-16
14981fa2-d564-4ae0-be49-3427f6d84ee2,5847023874,696dd856-e6af-4dd3-9595-cc197764d7c1,Cheque Account,PCB Prestige Cheque,266302,PCB Potchefstroom Branch,North West,2021-12-28,,Active,25632.84,24303.91,25443.22,0.1235,Fixed,ZAR,63406.11,2022-12-03
30235568-23e2-4acf-b74f-717c8a07419f,3852162469,07fa5644-7fcb-437a-a066-665b06bf8685,Money Market,PCB Money Market Call,949833,PCB Bellville Branch,Western Cape,2022-01-31,,Active,1219103.35,1135082.0,1219337.99,0.1497,Variable,ZAR,0.0,2024-04-11
0594e29f-85b7-4c9b-907f-24c8478f2410,2201746280,ccfb2fd8-3927-4ffc-bb87-d12a67ce37a5,Credit Card,PCB Standard Credit Card,189520,PCB Nelspruit Branch,Mpumalanga,2024-10-21,,Active,-16673.02,-16140.38,-17087.0,0.0103,Variable,ZAR,30492.55,2024-12-03
625a6216-f4b4-48dd-9268-e651ba7b05de,6302015913,f7e17a8d-c52e-4334-94e7-e1870e6b11c7,Business Account,PCB Business Current,916190,PCB Soweto Branch,Gauteng,2024-06-08,,Active,439318.76,410688.25,439548.39,0.1984,Fixed,ZAR,483675.28,2024-12-10
7a189eed-6081-4093-9156-70b155d701da,4486755506,90de2424-c3c9-493f-a5c9-9bb234518d61,Savings Account,PCB Flexi Save,389585,PCB Polokwane Branch,Limpopo,2024-12-22,,Active,596.46,542.21,477.85,0.1618,Prime-linked,ZAR,0.0,2024-12-25
207bbcb1-ef7d-4f7c-a59d-22d3b54b2a81,9334437368,c34d10db-f402-4a96-a953-b27ad8feb022,Business Account,PCB Business Current,101296,PCB Johannesburg Branch,Gauteng,2018-05-11,,Active,1657394.48,1648707.21,1657715.24,0.1345,Fixed,ZAR,922463.34,2024-07-23
29f5fe09-f475-4cd7-83d3-1996137c8805,3933217062,ac84016c-2bef-4069-bd21-97b5fa73e5d4,Fixed Deposit,PCB Fixed 12M,421855,PCB Soweto Branch,Gauteng,2021-06-28,,Active,105818.74,95423.14,105549.38,0.1588,Variable,ZAR,0.0,2021-11-07
837b7ec5-7253-4290-802b-522ca7a0ec5e,8603442566,008f033c-9eb6-4faf-8215-fd595f6d3ab8,Cheque Account,PCB Gold Cheque,871734,PCB Newcastle Branch,KwaZulu-Natal,2016-02-17,,Active,1244.26,1156.38,1377.62,0.0968,Variable,ZAR,15049.56,2018-11-06
9858fbe1-d16e-4c71-b476-060480732d6c,5581784456,9730d667-2481-4b8e-9e5f-b736067f3107,Cheque Account,PCB Prestige Cheque,506185,PCB Midrand Branch,Gauteng,2023-08-04,,Dormant,58729.72,54955.18,58741.56,0.1834,Prime-linked,ZAR,149111.23,2023-12-22
2d979189-24f1-4b0e-ad16-83b9c3a598fe,1946129680,5a59e0f6-712f-461e-8506-d79ff0bf9914,Cheque Account,PCB Premier Cheque,574966,PCB Tzaneen Branch,Limpopo,2015-08-11,,Active,7523.43,6998.74,7279.86,0.1058,Fixed,ZAR,50781.91,2019-07-04
fbfad17c-6e00-4b82-baa3-ee69a5fce256,4185499327,4cc4d7de-7b2c-4ab7-8528-3d9dd29117ff,Savings Account,PCB SaveSmart,169224,PCB Pietermaritzburg Branch,KwaZulu-Natal,2023-09-04,2024-11-06,Closed,43253.3,39016.73,43434.18,0.2133,Prime-linked,ZAR,0.0,2024-11-06
5b7fa248-a749-4cba-bfd9-f247ec011b1f,9996515483,b6d87c10-28ea-453a-9463-3da693da5073,Cheque Account,PCB Plus Cheque,317285,PCB Johannesburg Branch,Gauteng,2019-10-07,,Active,4075.8,3696.8,4180.46,0.1411,Variable,ZAR,18569.07,2020-07-18
